order_id,order_date,month,weekday,state,sales_channel,product_category,product_name,quantity,unit_price,discount,order_status,seller_name,payment_method,total_salles,Faturamento total no ano
ORD-10828,30/10/2024,outubro,quarta-feira,SC,Não Informado,Informática,Mouse Logitech,2,"1219,74",0%,Concluído,Mariana Lima,Cartão Crédito,"2439,48",
ORD-10829,05/05/2024,maio,domingo,BA,Televendas,Fotografia,Câmera Canon,2,"3048,96",10%,Concluído,Carlos Souza,Boleto,"6097,92",
ORD-10830,03/07/2024,julho,quarta-feira,SC,Televendas,Tablets,iPad 10,4,"880,44",15%,Concluído,Carlos Souza,Cartão Crédito,"3521,76",
ORD-10831,06/08/2024,agosto,terça-feira,PE,Não Informado,Informática,Monitor Samsung,3,"2996,16",5%,Cancelado,Mariana Lima,Cartão Crédito,"8988,48",
ORD-10832,20/08/2024,agosto,terça-feira,RJ,Loja Física,Tablets,Galaxy Tab S8,4,"2832,6",15%,Cancelado,Roberto Alves,Cartão Crédito,"11330,4",
ORD-10833,03/01/2024,janeiro,quarta-feira,GO,Aplicativo,Celulares,iPhone 13,5,"3665,32",10%,Concluído,Roberto Alves,Boleto,"18326,6",
ORD-10834,07/09/2024,setembro,sábado,SC,E-commerce,Áudio,Caixa de Som JBL,1,"4938,23",0%,Concluído,Roberto Alves,Pix,"4938,23",
ORD-10835,11/08/2024,agosto,domingo,PR,Não Informado,Celulares,iPhone 13,1,"1775,46",15%,Concluído,Roberto Alves,Cartão Crédito,"1775,46",
ORD-10836,04/05/2024,maio,sábado,SP,Não Informado,Fotografia,Câmera Canon,1,"4611,27",10%,Cancelado,Mariana Lima,Pix,"4611,27",
ORD-10837,10/05/2024,maio,sexta-feira,SP,E-commerce,Tablets,iPad 10,5,"2912,79",5%,Concluído,Roberto Alves,Cartão Crédito,"14563,95",
ORD-10838,11/02/2024,fevereiro,domingo,SC,Loja Física,Fotografia,Tripé Fotográfico,2,"4386,23",5%,Devolvido,Não Informado,Pix,"8772,46",
ORD-10839,27/10/2024,outubro,domingo,RJ,Não Informado,Fotografia,Webcam Logitech,1,"2087,46",0%,Devolvido,Carlos Souza,Boleto,"2087,46",
ORD-10840,22/07/2024,julho,segunda-feira,GO,E-commerce,Fotografia,Câmera Canon,3,"81,78",5%,Concluído,Ana Silva,Boleto,"245,34",
ORD-10841,01/12/2024,dezembro,domingo,PR,Marketplace,Tablets,Galaxy Tab S8,1,"2183,2",5%,Cancelado,Carlos Souza,Cartão Crédito,"2183,2",
ORD-10842,26/02/2024,fevereiro,segunda-feira,RS,E-commerce,Celulares,Xiaomi Redmi Note,5,"4081,13",5%,Cancelado,Carlos Souza,Boleto,"20405,65",
ORD-10843,16/11/2024,novembro,sábado,RJ,Loja Física,Tablets,Galaxy Tab S8,1,"4348,39",5%,Concluído,Roberto Alves,Pix,"4348,39",
ORD-10844,24/06/2024,junho,segunda-feira,RJ,E-commerce,Áudio,Fone JBL,5,"1212,16",15%,Concluído,Mariana Lima,Pix,"6060,8",
ORD-10845,22/01/2024,janeiro,segunda-feira,SC,Televendas,Fotografia,Tripé Fotográfico,2,"2635,56",0%,Devolvido,Roberto Alves,Cartão Crédito,"5271,12",
ORD-10846,07/08/2024,agosto,quarta-feira,PR,Marketplace,Áudio,Headset HyperX,3,"3425,21",10%,Devolvido,Roberto Alves,Cartão Crédito,"10275,63",
ORD-10847,01/07/2024,julho,segunda-feira,MG,E-commerce,Acessórios,Carregador USB-C,1,"65,27",15%,Concluído,Não Informado,Boleto,"65,27",
ORD-10848,07/07/2024,julho,domingo,PE,Aplicativo,Fotografia,Câmera Canon,5,"3446,62",15%,Cancelado,Ana Silva,Boleto,"17233,1",
ORD-10849,20/11/2024,novembro,quarta-feira,GO,Marketplace,Áudio,Fone JBL,1,"4849,51",10%,Concluído,Roberto Alves,Boleto,"4849,51",
ORD-10850,27/06/2024,junho,quinta-feira,SC,Loja Física,Acessórios,Carregador USB-C,4,"4935,01",0%,Cancelado,Carlos Souza,Pix,"19740,04",
ORD-10851,15/09/2024,setembro,domingo,BA,Não Informado,Acessórios,Suporte Celular,2,"2514,73",0%,Concluído,Carlos Souza,Cartão Crédito,"5029,46",
ORD-10852,05/12/2024,dezembro,quinta-feira,RJ,E-commerce,Informática,Monitor Samsung,2,"1254,61",5%,Concluído,Ana Silva,Cartão Crédito,"2509,22",
ORD-10853,23/05/2024,maio,quinta-feira,RJ,Não Informado,Áudio,Caixa de Som JBL,1,"1325,26",15%,Cancelado,Não Informado,Boleto,"1325,26",
ORD-10854,16/02/2024,fevereiro,sexta-feira,PR,Aplicativo,Fotografia,Webcam Logitech,3,"4366,11",0%,Concluído,Não Informado,Cartão Crédito,"13098,33",
ORD-10855,12/05/2024,maio,domingo,PR,Não Informado,Celulares,iPhone 13,3,"484,02",0%,Cancelado,Ana Silva,Pix,"1452,06",
ORD-10856,09/06/2024,junho,domingo,SP,Televendas,Áudio,Fone JBL,5,"3697,74",10%,Cancelado,Roberto Alves,Cartão Crédito,"18488,7",
ORD-10857,13/12/2024,dezembro,sexta-feira,RJ,Aplicativo,Áudio,Caixa de Som JBL,5,"3335,53",5%,Concluído,Não Informado,Cartão Crédito,"16677,65",
ORD-10858,31/05/2024,maio,sexta-feira,BA,Marketplace,Áudio,Fone JBL,4,"3415,91",5%,Concluído,Não Informado,Boleto,"13663,64",
ORD-10859,18/12/2024,dezembro,quarta-feira,RS,Aplicativo,Áudio,Headset HyperX,3,"4984,4",15%,Devolvido,Roberto Alves,Pix,"14953,2",
ORD-10860,17/04/2024,abril,quarta-feira,MG,Aplicativo,Áudio,Fone JBL,2,"3517,02",0%,Concluído,Mariana Lima,Boleto,"7034,04",
ORD-10861,07/10/2024,outubro,segunda-feira,PR,Aplicativo,Celulares,iPhone 13,3,"2141,07",15%,Concluído,Ana Silva,Pix,"6423,21",
ORD-10862,24/05/2024,maio,sexta-feira,RJ,Marketplace,Fotografia,Webcam Logitech,2,"3520,49",15%,Devolvido,Não Informado,Pix,"7040,98",
ORD-10863,22/08/2024,agosto,quinta-feira,GO,Loja Física,Fotografia,Webcam Logitech,2,"2906,93",15%,Cancelado,Carlos Souza,Cartão Crédito,"5813,86",
ORD-10864,29/11/2024,novembro,sexta-feira,MG,Aplicativo,Fotografia,Câmera Canon,3,"3643,49",0%,Concluído,Carlos Souza,Pix,"10930,47",
ORD-10865,30/08/2024,agosto,sexta-feira,SC,Marketplace,Informática,Teclado Mecânico,1,"630,87",10%,Concluído,Carlos Souza,Pix,"630,87",
ORD-10866,22/07/2024,julho,segunda-feira,SC,Não Informado,Informática,Mouse Logitech,3,"3455,52",5%,Concluído,Roberto Alves,Boleto,"10366,56",
ORD-10867,19/11/2024,novembro,terça-feira,RJ,E-commerce,Tablets,Galaxy Tab S8,4,"1868,25",0%,Concluído,Roberto Alves,Boleto,7473,
ORD-10868,25/04/2024,abril,quinta-feira,BA,Não Informado,Fotografia,Tripé Fotográfico,5,"2886,26",15%,Concluído,Não Informado,Cartão Crédito,"14431,3",
ORD-10869,26/11/2024,novembro,terça-feira,RJ,Loja Física,Tablets,Galaxy Tab S8,4,"1526,9",5%,Concluído,Não Informado,Cartão Crédito,"6107,6",
ORD-10870,20/07/2024,julho,sábado,RJ,Televendas,Tablets,iPad 10,5,"3928,2",15%,Concluído,Carlos Souza,Boleto,19641,
ORD-10871,02/11/2024,novembro,sábado,PR,E-commerce,Informática,Mouse Logitech,2,"76,35",15%,Concluído,Carlos Souza,Pix,"152,7",
ORD-10872,23/03/2024,março,sábado,RJ,E-commerce,Celulares,Xiaomi Redmi Note,5,"1320,96",0%,Devolvido,Mariana Lima,Pix,"6604,8",
ORD-10873,02/12/2024,dezembro,segunda-feira,PE,Aplicativo,Celulares,Samsung Galaxy S22,2,"1537,97",10%,Cancelado,Não Informado,Cartão Crédito,"3075,94",
ORD-10874,24/09/2024,setembro,terça-feira,RJ,Não Informado,Fotografia,Webcam Logitech,5,"2714,14",5%,Concluído,Carlos Souza,Pix,"13570,7",
ORD-10875,02/06/2024,junho,domingo,PR,Loja Física,Celulares,iPhone 13,2,"3030,61",5%,Cancelado,Não Informado,Cartão Crédito,"6061,22",
ORD-10876,13/05/2024,maio,segunda-feira,GO,E-commerce,Informática,Teclado Mecânico,1,"4523,12",15%,Devolvido,Roberto Alves,Boleto,"4523,12",
ORD-10877,14/04/2024,abril,domingo,PR,Televendas,Celulares,Xiaomi Redmi Note,1,"3676,74",5%,Cancelado,Roberto Alves,Cartão Crédito,"3676,74",
ORD-10878,13/07/2024,julho,sábado,RJ,Televendas,Áudio,Caixa de Som JBL,5,"1275,11",10%,Concluído,Não Informado,Cartão Crédito,"6375,55",
ORD-10879,23/11/2024,novembro,sábado,MG,Marketplace,Informática,Teclado Mecânico,3,"4550,76",10%,Devolvido,Ana Silva,Pix,"13652,28",
ORD-10880,12/07/2024,julho,sexta-feira,GO,E-commerce,Tablets,iPad 10,1,"919,87",10%,Devolvido,Não Informado,Boleto,"919,87",
ORD-10881,07/11/2024,novembro,quinta-feira,MG,Loja Física,Acessórios,Cabo Lightning,1,"895,2",15%,Concluído,Roberto Alves,Pix,"895,2",
ORD-10882,05/01/2024,janeiro,sexta-feira,MG,Aplicativo,Celulares,Samsung Galaxy S22,5,"3580,45",5%,Devolvido,Ana Silva,Boleto,"17902,25",
ORD-10883,28/12/2024,dezembro,sábado,MG,Aplicativo,Fotografia,Webcam Logitech,1,"3063,08",15%,Devolvido,Roberto Alves,Pix,"3063,08",
ORD-10884,07/08/2024,agosto,quarta-feira,BA,Não Informado,Áudio,Caixa de Som JBL,1,"4412,87",5%,Concluído,Mariana Lima,Cartão Crédito,"4412,87",
ORD-10885,20/11/2024,novembro,quarta-feira,MG,Televendas,Áudio,Fone JBL,1,"3663,27",0%,Concluído,Ana Silva,Boleto,"3663,27",
ORD-10886,09/09/2024,setembro,segunda-feira,GO,Aplicativo,Áudio,Headset HyperX,4,"3401,31",5%,Concluído,Roberto Alves,Pix,"13605,24",
ORD-10887,04/01/2024,janeiro,quinta-feira,RS,Não Informado,Acessórios,Carregador USB-C,4,"3527,83",10%,Concluído,Não Informado,Cartão Crédito,"14111,32",
ORD-10888,25/09/2024,setembro,quarta-feira,PE,Loja Física,Celulares,Xiaomi Redmi Note,2,"421,86",5%,Concluído,Roberto Alves,Cartão Crédito,"843,72",
ORD-10889,10/07/2024,julho,quarta-feira,PE,E-commerce,Tablets,iPad 10,3,"4574,52",5%,Devolvido,Mariana Lima,Cartão Crédito,"13723,56",
ORD-10890,19/04/2024,abril,sexta-feira,RS,Loja Física,Áudio,Caixa de Som JBL,1,"3174,32",15%,Concluído,Roberto Alves,Pix,"3174,32",
ORD-10891,01/07/2024,julho,segunda-feira,PR,E-commerce,Tablets,iPad 10,5,"2328,75",10%,Concluído,Mariana Lima,Boleto,"11643,75",
ORD-10892,30/06/2024,junho,domingo,RJ,Televendas,Celulares,Samsung Galaxy S22,1,"2182,48",5%,Cancelado,Roberto Alves,Pix,"2182,48",
ORD-10893,20/03/2024,março,quarta-feira,PR,Loja Física,Tablets,iPad 10,3,"1169,17",15%,Devolvido,Roberto Alves,Cartão Crédito,"3507,51",
ORD-10894,25/02/2024,fevereiro,domingo,MG,Loja Física,Acessórios,Cabo Lightning,1,"4204,82",5%,Concluído,Ana Silva,Boleto,"4204,82",
ORD-10895,26/02/2024,fevereiro,segunda-feira,SC,Não Informado,Fotografia,Câmera Canon,3,"249,27",15%,Devolvido,Ana Silva,Cartão Crédito,"747,81",
ORD-10896,02/09/2024,setembro,segunda-feira,PE,Aplicativo,Fotografia,Câmera Canon,3,"638,02",15%,Cancelado,Mariana Lima,Cartão Crédito,"1914,06",
ORD-10897,18/07/2024,julho,quinta-feira,MG,Marketplace,Acessórios,Suporte Celular,1,"4790,51",0%,Devolvido,Não Informado,Pix,"4790,51",
ORD-10898,27/01/2024,janeiro,sábado,SC,Aplicativo,Fotografia,Câmera Canon,3,"2176,84",0%,Devolvido,Mariana Lima,Cartão Crédito,"6530,52",
ORD-10899,06/05/2024,maio,segunda-feira,RS,Loja Física,Informática,Monitor Samsung,2,"3659,78",5%,Concluído,Mariana Lima,Boleto,"7319,56",
ORD-10900,07/08/2024,agosto,quarta-feira,PE,Televendas,Celulares,Xiaomi Redmi Note,4,"3546,98",0%,Cancelado,Carlos Souza,Pix,"14187,92",
ORD-10901,17/03/2024,março,domingo,BA,Marketplace,Fotografia,Tripé Fotográfico,1,"704,86",0%,Cancelado,Roberto Alves,Pix,"704,86",
ORD-10902,16/02/2024,fevereiro,sexta-feira,RS,Marketplace,Acessórios,Carregador USB-C,4,"2066,12",10%,Devolvido,Roberto Alves,Cartão Crédito,"8264,48",
ORD-10903,25/11/2024,novembro,segunda-feira,BA,Loja Física,Informática,Monitor Samsung,3,"594,77",10%,Concluído,Carlos Souza,Boleto,"1784,31",
ORD-10904,21/01/2024,janeiro,domingo,RS,Loja Física,Informática,Mouse Logitech,1,"3319,13",10%,Concluído,Mariana Lima,Pix,"3319,13",
ORD-10905,04/04/2024,abril,quinta-feira,RJ,E-commerce,Informática,Monitor Samsung,4,"1849,73",10%,Concluído,Não Informado,Cartão Crédito,"7398,92",
ORD-10906,04/07/2024,julho,quinta-feira,RS,Não Informado,Áudio,Caixa de Som JBL,5,"2667,87",10%,Devolvido,Carlos Souza,Pix,"13339,35",
ORD-10907,24/02/2024,fevereiro,sábado,SP,Televendas,Tablets,iPad 10,1,"3725,81",0%,Cancelado,Carlos Souza,Boleto,"3725,81",
ORD-10908,08/02/2024,fevereiro,quinta-feira,RS,Televendas,Tablets,iPad 10,5,"1747,34",15%,Cancelado,Ana Silva,Cartão Crédito,"8736,7",
ORD-10909,08/10/2024,outubro,terça-feira,PR,Aplicativo,Celulares,Samsung Galaxy S22,3,"4463,35",10%,Concluído,Roberto Alves,Pix,"13390,05",
ORD-10910,25/09/2024,setembro,quarta-feira,MG,Loja Física,Tablets,Galaxy Tab S8,1,"876,33",10%,Concluído,Não Informado,Pix,"876,33",
ORD-10911,22/07/2024,julho,segunda-feira,MG,Aplicativo,Fotografia,Câmera Canon,1,"2685,73",0%,Concluído,Não Informado,Cartão Crédito,"2685,73",
ORD-10912,15/04/2024,abril,segunda-feira,SP,Televendas,Tablets,Galaxy Tab S8,1,"842,02",5%,Concluído,Não Informado,Boleto,"842,02",
ORD-10913,12/05/2024,maio,domingo,PE,E-commerce,Fotografia,Tripé Fotográfico,2,1517,10%,Cancelado,Carlos Souza,Pix,3034,
ORD-10914,29/05/2024,maio,quarta-feira,MG,Loja Física,Acessórios,Carregador USB-C,1,"783,29",10%,Concluído,Carlos Souza,Cartão Crédito,"783,29",
ORD-10915,01/01/2024,janeiro,segunda-feira,PR,E-commerce,Acessórios,Carregador USB-C,3,"3181,78",10%,Devolvido,Carlos Souza,Cartão Crédito,"9545,34",
ORD-10916,15/06/2024,junho,sábado,RS,Não Informado,Acessórios,Cabo Lightning,1,"4088,81",10%,Devolvido,Carlos Souza,Boleto,"4088,81",
ORD-10917,18/12/2024,dezembro,quarta-feira,GO,Marketplace,Informática,Notebook Dell,1,"1323,86",5%,Devolvido,Mariana Lima,Cartão Crédito,"1323,86",
ORD-10918,21/07/2024,julho,domingo,PR,Marketplace,Acessórios,Suporte Celular,4,"1197,03",15%,Concluído,Ana Silva,Cartão Crédito,"4788,12",
ORD-10919,04/04/2024,abril,quinta-feira,BA,E-commerce,Celulares,Samsung Galaxy S22,2,"2869,81",5%,Devolvido,Carlos Souza,Cartão Crédito,"5739,62",
ORD-10920,05/02/2024,fevereiro,segunda-feira,SC,E-commerce,Tablets,iPad 10,1,"2160,66",15%,Cancelado,Ana Silva,Pix,"2160,66",
ORD-10921,15/07/2024,julho,segunda-feira,MG,Marketplace,Informática,Monitor Samsung,1,"4141,48",0%,Concluído,Mariana Lima,Cartão Crédito,"4141,48",
ORD-10922,07/01/2024,janeiro,domingo,RJ,Marketplace,Fotografia,Tripé Fotográfico,1,"2734,73",10%,Cancelado,Roberto Alves,Pix,"2734,73",
ORD-10923,06/06/2024,junho,quinta-feira,PE,Não Informado,Tablets,iPad 10,4,"814,84",0%,Devolvido,Não Informado,Pix,"3259,36",
ORD-10924,22/02/2024,fevereiro,quinta-feira,MG,E-commerce,Informática,Notebook Dell,3,"557,7",15%,Cancelado,Ana Silva,Cartão Crédito,"1673,1",
ORD-10925,16/03/2024,março,sábado,RJ,Aplicativo,Tablets,Galaxy Tab S8,1,"1469,89",15%,Cancelado,Ana Silva,Cartão Crédito,"1469,89",
ORD-10926,01/07/2024,julho,segunda-feira,RJ,E-commerce,Informática,Teclado Mecânico,5,"1701,94",10%,Cancelado,Carlos Souza,Cartão Crédito,"8509,7",
ORD-10927,03/11/2024,novembro,domingo,BA,Loja Física,Acessórios,Cabo Lightning,1,"2154,96",10%,Concluído,Mariana Lima,Cartão Crédito,"2154,96",
ORD-10928,15/05/2024,maio,quarta-feira,MG,Loja Física,Fotografia,Webcam Logitech,1,"3954,84",5%,Cancelado,Roberto Alves,Cartão Crédito,"3954,84",
ORD-10929,04/02/2024,fevereiro,domingo,MG,E-commerce,Fotografia,Webcam Logitech,5,"2165,89",10%,Devolvido,Carlos Souza,Cartão Crédito,"10829,45",
ORD-10930,12/06/2024,junho,quarta-feira,PR,Marketplace,Tablets,Galaxy Tab S8,4,"2432,38",15%,Cancelado,Roberto Alves,Cartão Crédito,"9729,52",
ORD-10931,02/10/2024,outubro,quarta-feira,SC,E-commerce,Acessórios,Cabo Lightning,4,"2685,75",5%,Concluído,Não Informado,Pix,10743,
ORD-10932,22/04/2024,abril,segunda-feira,RS,E-commerce,Fotografia,Tripé Fotográfico,1,"1214,21",0%,Devolvido,Não Informado,Cartão Crédito,"1214,21",
ORD-10933,31/01/2024,janeiro,quarta-feira,BA,Aplicativo,Celulares,iPhone 13,3,"4251,32",5%,Cancelado,Não Informado,Cartão Crédito,"12753,96",
ORD-10934,24/04/2024,abril,quarta-feira,SC,Não Informado,Celulares,iPhone 13,1,"732,12",5%,Concluído,Roberto Alves,Boleto,"732,12",
ORD-10935,05/12/2024,dezembro,quinta-feira,SP,Marketplace,Informática,Notebook Dell,1,"2410,29",5%,Devolvido,Carlos Souza,Pix,"2410,29",
ORD-10936,07/01/2024,janeiro,domingo,GO,Não Informado,Celulares,iPhone 13,4,"791,1",5%,Cancelado,Não Informado,Boleto,"3164,4",
ORD-10937,29/07/2024,julho,segunda-feira,BA,E-commerce,Áudio,Caixa de Som JBL,3,"2247,67",0%,Cancelado,Ana Silva,Boleto,"6743,01",
ORD-10938,14/09/2024,setembro,sábado,GO,Televendas,Informática,Mouse Logitech,1,"2012,13",15%,Devolvido,Não Informado,Pix,"2012,13",
ORD-10939,26/04/2024,abril,sexta-feira,PE,Aplicativo,Áudio,Headset HyperX,2,"1395,55",0%,Cancelado,Carlos Souza,Cartão Crédito,"2791,1",
ORD-10940,22/04/2024,abril,segunda-feira,GO,Aplicativo,Acessórios,Carregador USB-C,2,"4121,4",0%,Devolvido,Roberto Alves,Cartão Crédito,"8242,8",
ORD-10941,09/07/2024,julho,terça-feira,RJ,E-commerce,Celulares,iPhone 13,4,"1013,92",0%,Devolvido,Não Informado,Boleto,"4055,68",
ORD-10942,24/05/2024,maio,sexta-feira,SP,Loja Física,Informática,Mouse Logitech,5,577,5%,Cancelado,Não Informado,Cartão Crédito,2885,
ORD-10943,03/05/2024,maio,sexta-feira,GO,E-commerce,Fotografia,Câmera Canon,1,"4884,48",0%,Concluído,Mariana Lima,Pix,"4884,48",
ORD-10944,01/07/2024,julho,segunda-feira,SC,Não Informado,Áudio,Fone JBL,4,"2526,07",10%,Devolvido,Carlos Souza,Boleto,"10104,28",
ORD-10945,18/06/2024,junho,terça-feira,SP,Televendas,Fotografia,Câmera Canon,1,"2542,71",5%,Concluído,Roberto Alves,Pix,"2542,71",
ORD-10946,23/03/2024,março,sábado,RS,Marketplace,Informática,Teclado Mecânico,1,"2342,38",0%,Cancelado,Carlos Souza,Pix,"2342,38",
ORD-10947,07/11/2024,novembro,quinta-feira,GO,Marketplace,Acessórios,Suporte Celular,5,"4654,62",10%,Devolvido,Mariana Lima,Boleto,"23273,1",
ORD-10948,21/01/2024,janeiro,domingo,RJ,Marketplace,Acessórios,Cabo Lightning,1,"1968,79",5%,Concluído,Ana Silva,Pix,"1968,79",
ORD-10949,07/10/2024,outubro,segunda-feira,MG,Loja Física,Celulares,Samsung Galaxy S22,4,"515,86",10%,Cancelado,Ana Silva,Boleto,"2063,44",
ORD-10950,29/06/2024,junho,sábado,BA,Aplicativo,Acessórios,Cabo Lightning,1,"936,97",15%,Devolvido,Roberto Alves,Boleto,"936,97",
ORD-10951,18/10/2024,outubro,sexta-feira,SC,Aplicativo,Celulares,iPhone 13,1,"1849,19",10%,Cancelado,Roberto Alves,Boleto,"1849,19",
ORD-10952,09/06/2024,junho,domingo,BA,Não Informado,Acessórios,Suporte Celular,1,"3426,89",15%,Concluído,Não Informado,Boleto,"3426,89",
ORD-10953,24/12/2024,dezembro,terça-feira,BA,Aplicativo,Informática,Mouse Logitech,1,"815,08",0%,Cancelado,Não Informado,Cartão Crédito,"815,08",
ORD-10954,17/07/2024,julho,quarta-feira,GO,Não Informado,Informática,Mouse Logitech,1,"512,84",15%,Concluído,Ana Silva,Pix,"512,84",
ORD-10955,25/02/2024,fevereiro,domingo,RJ,Loja Física,Celulares,Xiaomi Redmi Note,4,"1037,38",10%,Devolvido,Não Informado,Cartão Crédito,"4149,52",
ORD-10956,31/08/2024,agosto,sábado,GO,Marketplace,Celulares,Xiaomi Redmi Note,3,"2300,16",5%,Cancelado,Mariana Lima,Pix,"6900,48",
ORD-10957,01/02/2024,fevereiro,quinta-feira,SP,Marketplace,Informática,Monitor Samsung,4,"4893,88",5%,Concluído,Roberto Alves,Boleto,"19575,52",
ORD-10958,31/03/2024,março,domingo,RJ,Loja Física,Áudio,Headset HyperX,2,"392,83",15%,Concluído,Roberto Alves,Pix,"785,66",
ORD-10959,12/05/2024,maio,domingo,PR,Loja Física,Celulares,Xiaomi Redmi Note,1,"507,58",15%,Cancelado,Carlos Souza,Boleto,"507,58",
ORD-10960,31/08/2024,agosto,sábado,PR,Não Informado,Tablets,Galaxy Tab S8,1,"3930,09",15%,Concluído,Ana Silva,Pix,"3930,09",
ORD-10961,09/02/2024,fevereiro,sexta-feira,PR,Não Informado,Acessórios,Carregador USB-C,1,"2913,52",5%,Devolvido,Ana Silva,Cartão Crédito,"2913,52",
ORD-10962,12/09/2024,setembro,quinta-feira,BA,Televendas,Tablets,iPad 10,1,"3970,48",15%,Concluído,Roberto Alves,Cartão Crédito,"3970,48",
ORD-10963,23/11/2024,novembro,sábado,SC,Não Informado,Fotografia,Webcam Logitech,1,"230,61",5%,Cancelado,Não Informado,Cartão Crédito,"230,61",
ORD-10964,17/04/2024,abril,quarta-feira,PR,Loja Física,Celulares,Samsung Galaxy S22,1,"2905,34",0%,Concluído,Mariana Lima,Boleto,"2905,34",
ORD-10965,24/12/2024,dezembro,terça-feira,SC,Loja Física,Acessórios,Carregador USB-C,1,"4995,29",15%,Devolvido,Não Informado,Cartão Crédito,"4995,29",
ORD-10966,28/02/2024,fevereiro,quarta-feira,PE,Televendas,Acessórios,Cabo Lightning,4,"2170,5",5%,Cancelado,Não Informado,Cartão Crédito,8682,
ORD-10967,03/12/2024,dezembro,terça-feira,RJ,E-commerce,Tablets,Galaxy Tab S8,1,"2215,59",10%,Concluído,Ana Silva,Boleto,"2215,59",
ORD-10968,23/02/2024,fevereiro,sexta-feira,GO,Televendas,Informática,Monitor Samsung,1,"3771,05",0%,Concluído,Mariana Lima,Cartão Crédito,"3771,05",
ORD-10969,20/08/2024,agosto,terça-feira,RJ,Loja Física,Celulares,iPhone 13,4,"616,78",15%,Concluído,Roberto Alves,Boleto,"2467,12",
ORD-10970,21/07/2024,julho,domingo,BA,Não Informado,Fotografia,Tripé Fotográfico,3,"3921,87",10%,Devolvido,Mariana Lima,Cartão Crédito,"11765,61",
ORD-10971,03/01/2024,janeiro,quarta-feira,PR,Televendas,Fotografia,Câmera Canon,1,"126,87",5%,Devolvido,Mariana Lima,Cartão Crédito,"126,87",
ORD-10972,03/05/2024,maio,sexta-feira,SP,Televendas,Acessórios,Cabo Lightning,4,"1003,67",15%,Concluído,Carlos Souza,Boleto,"4014,68",
ORD-10973,25/07/2024,julho,quinta-feira,RJ,Não Informado,Tablets,iPad 10,5,"834,3",5%,Cancelado,Não Informado,Pix,"4171,5",
ORD-10974,19/07/2024,julho,sexta-feira,PR,Marketplace,Fotografia,Tripé Fotográfico,3,"4194,82",5%,Concluído,Ana Silva,Pix,"12584,46",
ORD-10975,17/11/2024,novembro,domingo,SC,E-commerce,Tablets,iPad 10,2,"187,7",0%,Cancelado,Roberto Alves,Boleto,"375,4",
ORD-10976,05/04/2024,abril,sexta-feira,RS,Televendas,Fotografia,Webcam Logitech,1,"4494,65",10%,Cancelado,Roberto Alves,Boleto,"4494,65",
ORD-10977,20/05/2024,maio,segunda-feira,RJ,Aplicativo,Fotografia,Câmera Canon,2,"3155,82",0%,Concluído,Ana Silva,Cartão Crédito,"6311,64",
ORD-10978,02/04/2024,abril,terça-feira,RS,Aplicativo,Áudio,Caixa de Som JBL,1,"2496,51",10%,Concluído,Roberto Alves,Pix,"2496,51",
ORD-10979,06/09/2024,setembro,sexta-feira,SC,Loja Física,Tablets,iPad 10,1,"1090,97",15%,Concluído,Carlos Souza,Cartão Crédito,"1090,97",
ORD-10980,01/04/2024,abril,segunda-feira,RJ,Loja Física,Áudio,Fone JBL,5,"3174,51",0%,Devolvido,Roberto Alves,Pix,"15872,55",
ORD-10981,03/01/2024,janeiro,quarta-feira,RS,Televendas,Acessórios,Suporte Celular,5,"3721,4",0%,Concluído,Não Informado,Pix,18607,
ORD-10982,19/03/2024,março,terça-feira,SP,Loja Física,Acessórios,Suporte Celular,3,"618,2",5%,Cancelado,Carlos Souza,Pix,"1854,6",
ORD-10983,05/03/2024,março,terça-feira,PR,Não Informado,Fotografia,Tripé Fotográfico,3,"2433,8",0%,Devolvido,Roberto Alves,Boleto,"7301,4",
ORD-10984,19/09/2024,setembro,quinta-feira,BA,Aplicativo,Tablets,Galaxy Tab S8,2,"1287,96",5%,Concluído,Não Informado,Pix,"2575,92",
ORD-10985,15/04/2024,abril,segunda-feira,SC,Televendas,Áudio,Fone JBL,4,"2195,68",15%,Devolvido,Mariana Lima,Pix,"8782,72",
ORD-10986,07/08/2024,agosto,quarta-feira,GO,Marketplace,Informática,Monitor Samsung,5,"1796,93",0%,Concluído,Não Informado,Boleto,"8984,65",
ORD-10987,30/05/2024,maio,quinta-feira,SC,E-commerce,Acessórios,Cabo Lightning,1,"4754,37",10%,Concluído,Carlos Souza,Boleto,"4754,37",
ORD-10988,02/07/2024,julho,terça-feira,PR,Marketplace,Tablets,iPad 10,1,"1115,16",10%,Devolvido,Ana Silva,Pix,"1115,16",
ORD-10989,06/01/2024,janeiro,sábado,RS,Televendas,Áudio,Headset HyperX,3,"1108,17",10%,Concluído,Roberto Alves,Boleto,"3324,51",
ORD-10990,26/09/2024,setembro,quinta-feira,SC,Não Informado,Acessórios,Carregador USB-C,1,"2826,75",0%,Concluído,Mariana Lima,Boleto,"2826,75",
ORD-10991,26/01/2024,janeiro,sexta-feira,SC,E-commerce,Celulares,iPhone 13,4,"281,62",10%,Concluído,Roberto Alves,Cartão Crédito,"1126,48",
ORD-10992,29/10/2024,outubro,terça-feira,SP,Não Informado,Acessórios,Cabo Lightning,2,"2903,25",10%,Concluído,Roberto Alves,Boleto,"5806,5",
